Name;Smiles;Inchi;CasRN;MeltingPoint;BoilingPoint;WaterSolubility_mg_mL;LogP;Ref;ppm_exp;n_peaks_exp;multiplicity_exp;n_Hs_exp;atom_number_exp;peak_centers_exp;ExperimentalConditions;ppm_pred;n_peaks_pred;multiplicity_pred;n_Hs_pred;atom_number_pred;peak_centers_pred;predCondition
CL(16:1(8Z)/16:1(8Z)/20:4(5Z,8Z,11Z,14Z)/16:1(8Z));[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COCCCCCCC\C=C/CCCCCCC=O)OCCCCCCC\C=C/CCCCCCC=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OCCCCCCC\C=C/CCCCCCC=O;InChI=1S/C77H136O17P2/c1-2-3-4-5-6-7-8-9-10-11-12-19-26-33-40-47-54-61-77(82)90-71-76(89-67-60-53-46-39-32-25-18-15-22-29-36-43-50-57-64-80)73-94-96(85,86)92-69-74(81)68-91-95(83,84)93-72-75(88-66-59-52-45-38-31-24-17-14-21-28-35-42-49-56-63-79)70-87-65-58-51-44-37-30-23-16-13-20-27-34-41-48-55-62-78/h6-7,9-10,12-19,33,40,62-64,74-76,81H,2-5,8,11,20-32,34-39,41-61,65-73H2,1H3,(H,83,84)(H,85,86)/b7-6-,10-9-,16-13-,17-14-,18-15-,19-12-,40-33-/t74-,75+,76+/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110936;;;;;;;;;;;;;;
CL(16:0/16:0/20:4(5Z,8Z,11Z,14Z)/16:1(8Z));[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OCCCCCCC\C=C/CCCCCCC=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC;InChI=1S/C77H140O17P2/c1-4-7-10-13-16-19-22-25-26-27-28-33-37-42-46-51-56-61-75(80)88-68-73(87-65-60-55-50-45-40-35-30-29-34-39-44-49-54-59-64-78)70-92-95(83,84)90-66-72(79)67-91-96(85,86)93-71-74(94-77(82)63-58-53-48-43-38-32-24-21-18-15-12-9-6-3)69-89-76(81)62-57-52-47-41-36-31-23-20-17-14-11-8-5-2/h16,19,25-26,28-30,33,42,46,64,72-74,79H,4-15,17-18,20-24,27,31-32,34-41,43-45,47-63,65-71H2,1-3H3,(H,83,84)(H,85,86)/b19-16-,26-25-,30-29-,33-28-,46-42-/t72-,73-,74-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110937;;;;;;;;;;;;;;
CL(16:1(8Z)/16:0/20:4(5Z,8Z,11Z,14Z)/16:0);[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COCCCCCCC\C=C/CCCCCCC=O)OC(=O)CCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCC;InChI=1S/C77H140O17P2/c1-4-7-10-13-16-19-22-25-26-27-28-33-36-41-46-51-56-61-75(80)88-69-74(94-77(82)63-58-53-48-43-38-32-24-21-18-15-12-9-6-3)71-92-96(85,86)90-67-72(79)66-89-95(83,84)91-70-73(93-76(81)62-57-52-47-42-37-31-23-20-17-14-11-8-5-2)68-87-65-60-55-50-45-40-35-30-29-34-39-44-49-54-59-64-78/h16,19,25-26,28-30,33,41,46,64,72-74,79H,4-15,17-18,20-24,27,31-32,34-40,42-45,47-63,65-71H2,1-3H3,(H,83,84)(H,85,86)/b19-16-,26-25-,30-29-,33-28-,46-41-/t72-,73+,74+/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110938;;;;;;;;;;;;;;
CL(16:0/16:1(8Z)/20:4(5Z,8Z,11Z,14Z)/16:1(8Z));[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OCCCCCCC\C=C/CCCCCCC=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OCCCCCCC\C=C/CCCCCCC=O;InChI=1S/C77H138O17P2/c1-3-5-7-9-11-13-15-17-18-19-20-26-32-38-44-50-56-62-77(82)90-70-75(88-66-60-54-48-42-36-30-24-22-28-34-40-46-52-58-64-79)72-94-96(85,86)92-68-73(80)67-91-95(83,84)93-71-74(87-65-59-53-47-41-35-29-23-21-27-33-39-45-51-57-63-78)69-89-76(81)61-55-49-43-37-31-25-16-14-12-10-8-6-4-2/h11,13,17-18,20-24,26,38,44,63-64,73-75,80H,3-10,12,14-16,19,25,27-37,39-43,45-62,65-72H2,1-2H3,(H,83,84)(H,85,86)/b13-11-,18-17-,23-21-,24-22-,26-20-,44-38-/t73-,74+,75+/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110939;;;;;;;;;;;;;;
CL(16:1(9Z)/16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,11Z));[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/C=C\CCCCCC;InChI=1S/C79H138O17P2/c1-5-9-13-17-21-25-29-33-35-36-38-41-44-48-52-56-60-64-77(82)90-70-75(96-79(84)66-62-58-54-50-46-42-37-34-30-26-22-18-14-10-6-2)72-94-98(87,88)92-68-73(80)67-91-97(85,86)93-71-74(95-78(83)65-61-57-53-49-45-40-32-28-24-20-16-12-8-4)69-89-76(81)63-59-55-51-47-43-39-31-27-23-19-15-11-7-3/h21,25-28,30-35,37-38,41,48,52,73-75,80H,5-20,22-24,29,36,39-40,42-47,49-51,53-72H2,1-4H3,(H,85,86)(H,87,88)/b25-21-,30-26-,31-27-,32-28-,35-33-,37-34-,41-38-,52-48-/t73-,74+,75+/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110940;;;;;;;;;;;;;;
CL(16:0/16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,11Z));[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/C=C\CCCCCC;InChI=1S/C79H140O17P2/c1-5-9-13-17-21-25-29-33-35-36-38-41-44-48-52-56-60-64-77(82)90-70-75(96-79(84)66-62-58-54-50-46-42-37-34-30-26-22-18-14-10-6-2)72-94-98(87,88)92-68-73(80)67-91-97(85,86)93-71-74(95-78(83)65-61-57-53-49-45-40-32-28-24-20-16-12-8-4)69-89-76(81)63-59-55-51-47-43-39-31-27-23-19-15-11-7-3/h21,25-26,28,30,32-35,37-38,41,48,52,73-75,80H,5-20,22-24,27,29,31,36,39-40,42-47,49-51,53-72H2,1-4H3,(H,85,86)(H,87,88)/b25-21-,30-26-,32-28-,35-33-,37-34-,41-38-,52-48-/t73-,74+,75+/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110941;;;;;;;;;;;;;;
CL(16:1(9Z)/16:0/20:4(5Z,8Z,11Z,14Z)/18:1(9Z));[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC;InChI=1S/C79H142O17P2/c1-5-9-13-17-21-25-29-33-35-36-38-41-44-48-52-56-60-64-77(82)90-70-75(96-79(84)66-62-58-54-50-46-42-37-34-30-26-22-18-14-10-6-2)72-94-98(87,88)92-68-73(80)67-91-97(85,86)93-71-74(95-78(83)65-61-57-53-49-45-40-32-28-24-20-16-12-8-4)69-89-76(81)63-59-55-51-47-43-39-31-27-23-19-15-11-7-3/h21,25,27,31,33-35,37-38,41,48,52,73-75,80H,5-20,22-24,26,28-30,32,36,39-40,42-47,49-51,53-72H2,1-4H3,(H,85,86)(H,87,88)/b25-21-,31-27-,35-33-,37-34-,41-38-,52-48-/t73-,74+,75+/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110942;;;;;;;;;;;;;;
CL(16:1(8Z)/16:1(8Z)/20:4(5Z,8Z,11Z,14Z)/18:1(8Z));[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COCCCCCCC\C=C/CCCCCCC=O)OCCCCCCC\C=C/CCCCCCC=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OCCCCCCCCC\C=C/CCCCCCC=O;InChI=1S/C79H140O17P2/c1-2-3-4-5-6-7-8-9-10-11-14-21-28-35-42-49-56-63-79(84)92-73-78(91-69-62-55-48-41-34-26-18-13-12-15-22-29-36-43-50-57-64-80)75-96-98(87,88)94-71-76(83)70-93-97(85,86)95-74-77(90-68-61-54-47-40-33-27-20-17-24-31-38-45-52-59-66-82)72-89-67-60-53-46-39-32-25-19-16-23-30-37-44-51-58-65-81/h6-7,9-10,12,14-17,19-21,35,42,64-66,76-78,83H,2-5,8,11,13,18,22-34,36-41,43-63,67-75H2,1H3,(H,85,86)(H,87,88)/b7-6-,10-9-,15-12-,19-16-,20-17-,21-14-,42-35-/t76-,77+,78+/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110943;;;;;;;;;;;;;;
CL(16:0/16:0/20:4(5Z,8Z,11Z,14Z)/18:1(8Z));[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OCCCCCCCCC\C=C/CCCCCCC=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC;InChI=1S/C79H144O17P2/c1-4-7-10-13-16-19-22-25-26-27-30-35-39-44-48-53-58-63-77(82)90-70-75(89-67-62-57-52-47-42-37-32-29-28-31-36-41-46-51-56-61-66-80)72-94-97(85,86)92-68-74(81)69-93-98(87,88)95-73-76(96-79(84)65-60-55-50-45-40-34-24-21-18-15-12-9-6-3)71-91-78(83)64-59-54-49-43-38-33-23-20-17-14-11-8-5-2/h16,19,25-26,28,30-31,35,44,48,66,74-76,81H,4-15,17-18,20-24,27,29,32-34,36-43,45-47,49-65,67-73H2,1-3H3,(H,85,86)(H,87,88)/b19-16-,26-25-,31-28-,35-30-,48-44-/t74-,75-,76-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110945;;;;;;;;;;;;;;
CL(16:1(8Z)/16:1(8Z)/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z));[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COCCCCCCC\C=C/CCCCCCC=O)OCCCCCCC\C=C/CCCCCCC=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC;InChI=1S/C79H138O17P2/c1-3-5-7-9-11-13-15-17-19-20-22-27-33-39-45-51-57-63-78(83)91-72-77(96-79(84)64-58-52-46-40-34-28-21-18-16-14-12-10-8-6-4-2)74-95-98(87,88)93-70-75(82)69-92-97(85,86)94-73-76(90-68-62-56-50-44-38-32-26-24-30-36-42-48-54-60-66-81)71-89-67-61-55-49-43-37-31-25-23-29-35-41-47-53-59-65-80/h11-14,17-19,21-27,39,45,65-66,75-77,82H,3-10,15-16,20,28-38,40-44,46-64,67-74H2,1-2H3,(H,85,86)(H,87,88)/b13-11-,14-12-,19-17-,21-18-,25-23-,26-24-,27-22-,45-39-/t75-,76+,77+/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110946;;;;;;;;;;;;;;
CL(16:1(9Z)/16:0/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,11Z));[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/C=C\CCCCCC;InChI=1S/C79H140O17P2/c1-5-9-13-17-21-25-29-33-35-36-38-41-44-48-52-56-60-64-77(82)90-70-75(96-79(84)66-62-58-54-50-46-42-37-34-30-26-22-18-14-10-6-2)72-94-98(87,88)92-68-73(80)67-91-97(85,86)93-71-74(95-78(83)65-61-57-53-49-45-40-32-28-24-20-16-12-8-4)69-89-76(81)63-59-55-51-47-43-39-31-27-23-19-15-11-7-3/h21,25-27,30-31,33-35,37-38,41,48,52,73-75,80H,5-20,22-24,28-29,32,36,39-40,42-47,49-51,53-72H2,1-4H3,(H,85,86)(H,87,88)/b25-21-,30-26-,31-27-,35-33-,37-34-,41-38-,52-48-/t73-,74+,75+/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110948;;;;;;;;;;;;;;
CL(16:1(9Z)/16:0/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z));[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC;InChI=1S/C79H140O17P2/c1-5-9-13-17-21-25-29-33-35-36-38-41-44-48-52-56-60-64-77(82)90-70-75(96-79(84)66-62-58-54-50-46-42-37-34-30-26-22-18-14-10-6-2)72-94-98(87,88)92-68-73(80)67-91-97(85,86)93-71-74(95-78(83)65-61-57-53-49-45-40-32-28-24-20-16-12-8-4)69-89-76(81)63-59-55-51-47-43-39-31-27-23-19-15-11-7-3/h21-22,25-27,31,33-35,37-38,41,48,52,73-75,80H,5-20,23-24,28-30,32,36,39-40,42-47,49-51,53-72H2,1-4H3,(H,85,86)(H,87,88)/b25-21-,26-22-,31-27-,35-33-,37-34-,41-38-,52-48-/t73-,74+,75+/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110949;;;;;;;;;;;;;;
CL(16:1(8Z)/16:1(8Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COCCCCCCC\C=C/CCCCCCC=O)OCCCCCCC\C=C/CCCCCCC=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC;InChI=1S/C81H138O17P2/c1-3-5-7-9-11-13-15-17-19-21-23-29-35-41-47-53-59-65-80(85)93-74-79(98-81(86)66-60-54-48-42-36-30-24-22-20-18-16-14-12-10-8-6-4-2)76-97-100(89,90)95-72-77(84)71-94-99(87,88)96-75-78(92-70-64-58-52-46-40-34-28-26-32-38-44-50-56-62-68-83)73-91-69-63-57-51-45-39-33-27-25-31-37-43-49-55-61-67-82/h11-14,17-20,23-30,41-42,47-48,67-68,77-79,84H,3-10,15-16,21-22,31-40,43-46,49-66,69-76H2,1-2H3,(H,87,88)(H,89,90)/b13-11-,14-12-,19-17-,20-18-,27-25-,28-26-,29-23-,30-24-,47-41-,48-42-/t77-,78+,79+/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110952;;;;;;;;;;;;;;
CL(16:0/16:1(8Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OCCCCCCC\C=C/CCCCCCC=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC;InChI=1S/C81H140O17P2/c1-4-7-10-13-16-19-22-25-27-29-31-36-41-46-51-56-61-66-80(85)93-73-78(98-81(86)67-62-57-52-47-42-37-32-30-28-26-23-20-17-14-11-8-5-2)75-97-100(89,90)95-71-76(83)70-94-99(87,88)96-74-77(91-69-64-59-54-49-44-39-34-33-38-43-48-53-58-63-68-82)72-92-79(84)65-60-55-50-45-40-35-24-21-18-15-12-9-6-3/h16-17,19-20,25-28,31-34,36-37,46-47,51-52,68,76-78,83H,4-15,18,21-24,29-30,35,38-45,48-50,53-67,69-75H2,1-3H3,(H,87,88)(H,89,90)/b19-16-,20-17-,27-25-,28-26-,34-33-,36-31-,37-32-,51-46-,52-47-/t76-,77+,78+/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110953;;;;;;;;;;;;;;
CL(16:1(9Z)/18:2(9Z,11Z)/16:0/16:0);[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/C=C\CCCCCC;InChI=1S/C75H140O17P2/c1-5-9-13-17-21-25-29-33-34-38-42-46-50-54-58-62-75(80)92-71(66-86-73(78)60-56-52-48-44-40-36-31-27-23-19-15-11-7-3)68-90-94(83,84)88-64-69(76)63-87-93(81,82)89-67-70(91-74(79)61-57-53-49-45-41-37-32-28-24-20-16-12-8-4)65-85-72(77)59-55-51-47-43-39-35-30-26-22-18-14-10-6-2/h25,27,29,31,33-34,69-71,76H,5-24,26,28,30,32,35-68H2,1-4H3,(H,81,82)(H,83,84)/b29-25-,31-27-,34-33-/t69-,70-,71-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110954;;;;;;;;;;;;;;
CL(16:1(9Z)/18:1(9Z)/16:1(9Z)/16:1(9Z));[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC;InChI=1S/C75H138O17P2/c1-5-9-13-17-21-25-29-33-34-38-42-46-50-54-58-62-75(80)92-71(66-86-73(78)60-56-52-48-44-40-36-31-27-23-19-15-11-7-3)68-90-94(83,84)88-64-69(76)63-87-93(81,82)89-67-70(91-74(79)61-57-53-49-45-41-37-32-28-24-20-16-12-8-4)65-85-72(77)59-55-51-47-43-39-35-30-26-22-18-14-10-6-2/h26-28,30-34,69-71,76H,5-25,29,35-68H2,1-4H3,(H,81,82)(H,83,84)/b30-26-,31-27-,32-28-,34-33-/t69-,70-,71-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110956;;;;;;;;;;;;;;
CL(16:1(9Z)/18:2(9Z,11Z)/16:0/16:1(9Z));[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/C=C\CCCCCC;InChI=1S/C75H138O17P2/c1-5-9-13-17-21-25-29-33-34-38-42-46-50-54-58-62-75(80)92-71(66-86-73(78)60-56-52-48-44-40-36-31-27-23-19-15-11-7-3)68-90-94(83,84)88-64-69(76)63-87-93(81,82)89-67-70(91-74(79)61-57-53-49-45-41-37-32-28-24-20-16-12-8-4)65-85-72(77)59-55-51-47-43-39-35-30-26-22-18-14-10-6-2/h25,27-29,31-34,69-71,76H,5-24,26,30,35-68H2,1-4H3,(H,81,82)(H,83,84)/b29-25-,31-27-,32-28-,34-33-/t69-,70-,71-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110957;;;;;;;;;;;;;;
CL(16:0/18:2(9Z,12Z)/16:0/16:0);[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC;InChI=1S/C75H142O17P2/c1-5-9-13-17-21-25-29-33-34-38-42-46-50-54-58-62-75(80)92-71(66-86-73(78)60-56-52-48-44-40-36-31-27-23-19-15-11-7-3)68-90-94(83,84)88-64-69(76)63-87-93(81,82)89-67-70(91-74(79)61-57-53-49-45-41-37-32-28-24-20-16-12-8-4)65-85-72(77)59-55-51-47-43-39-35-30-26-22-18-14-10-6-2/h21,25,33-34,69-71,76H,5-20,22-24,26-32,35-68H2,1-4H3,(H,81,82)(H,83,84)/b25-21-,34-33-/t69-,70-,71-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110958;;;;;;;;;;;;;;
CL(16:0/18:2(9Z,11Z)/16:1(9Z)/16:1(9Z));[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/C=C\CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/CCCCCC;InChI=1S/C75H138O17P2/c1-5-9-13-17-21-25-29-33-34-38-42-46-50-54-58-62-75(80)92-71(66-86-73(78)60-56-52-48-44-40-36-31-27-23-19-15-11-7-3)68-90-94(83,84)88-64-69(76)63-87-93(81,82)89-67-70(91-74(79)61-57-53-49-45-41-37-32-28-24-20-16-12-8-4)65-85-72(77)59-55-51-47-43-39-35-30-26-22-18-14-10-6-2/h25-26,28-30,32-34,69-71,76H,5-24,27,31,35-68H2,1-4H3,(H,81,82)(H,83,84)/b29-25-,30-26-,32-28-,34-33-/t69-,70-,71-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110959;;;;;;;;;;;;;;
CL(16:1(9Z)/18:2(9Z,12Z)/16:1(9Z)/16:0);[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC;InChI=1S/C75H138O17P2/c1-5-9-13-17-21-25-29-33-34-38-42-46-50-54-58-62-75(80)92-71(66-86-73(78)60-56-52-48-44-40-36-31-27-23-19-15-11-7-3)68-90-94(83,84)88-64-69(76)63-87-93(81,82)89-67-70(91-74(79)61-57-53-49-45-41-37-32-28-24-20-16-12-8-4)65-85-72(77)59-55-51-47-43-39-35-30-26-22-18-14-10-6-2/h21,25-27,30-31,33-34,69-71,76H,5-20,22-24,28-29,32,35-68H2,1-4H3,(H,81,82)(H,83,84)/b25-21-,30-26-,31-27-,34-33-/t69-,70-,71-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110960;;;;;;;;;;;;;;
CL(16:0/18:2(9Z,11Z)/16:0/16:0);[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/C=C\CCCCCC;InChI=1S/C75H142O17P2/c1-5-9-13-17-21-25-29-33-34-38-42-46-50-54-58-62-75(80)92-71(66-86-73(78)60-56-52-48-44-40-36-31-27-23-19-15-11-7-3)68-90-94(83,84)88-64-69(76)63-87-93(81,82)89-67-70(91-74(79)61-57-53-49-45-41-37-32-28-24-20-16-12-8-4)65-85-72(77)59-55-51-47-43-39-35-30-26-22-18-14-10-6-2/h25,29,33-34,69-71,76H,5-24,26-28,30-32,35-68H2,1-4H3,(H,81,82)(H,83,84)/b29-25-,34-33-/t69-,70-,71-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110961;;;;;;;;;;;;;;
CL(16:1(9Z)/18:2(9Z,12Z)/16:0/16:1(9Z));[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC;InChI=1S/C75H138O17P2/c1-5-9-13-17-21-25-29-33-34-38-42-46-50-54-58-62-75(80)92-71(66-86-73(78)60-56-52-48-44-40-36-31-27-23-19-15-11-7-3)68-90-94(83,84)88-64-69(76)63-87-93(81,82)89-67-70(91-74(79)61-57-53-49-45-41-37-32-28-24-20-16-12-8-4)65-85-72(77)59-55-51-47-43-39-35-30-26-22-18-14-10-6-2/h21,25,27-28,31-34,69-71,76H,5-20,22-24,26,29-30,35-68H2,1-4H3,(H,81,82)(H,83,84)/b25-21-,31-27-,32-28-,34-33-/t69-,70-,71-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110962;;;;;;;;;;;;;;
CL(16:1(9Z)/18:2(9Z,11Z)/16:1(9Z)/16:1(9Z));[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/C=C\CCCCCC;InChI=1S/C75H136O17P2/c1-5-9-13-17-21-25-29-33-34-38-42-46-50-54-58-62-75(80)92-71(66-86-73(78)60-56-52-48-44-40-36-31-27-23-19-15-11-7-3)68-90-94(83,84)88-64-69(76)63-87-93(81,82)89-67-70(91-74(79)61-57-53-49-45-41-37-32-28-24-20-16-12-8-4)65-85-72(77)59-55-51-47-43-39-35-30-26-22-18-14-10-6-2/h25-34,69-71,76H,5-24,35-68H2,1-4H3,(H,81,82)(H,83,84)/b29-25-,30-26-,31-27-,32-28-,34-33-/t69-,70-,71-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0110963;;;;;;;;;;;;;;
